date,price,return1,ex_post_return1,vix1,skew_close,log_return,vix1_log,skew_close_log
02/04/2018,2581.88,-0.022337336,0.012614839,19.97,119.68,-2.25906,2.994231147,4.784821514
03/04/2018,2614.45,0.012614839,0.011566486,23.62,118.379997,1.25359,3.162093811,4.773899764
04/04/2018,2644.69,0.011566486,0.006862808,21.1,119.230003,1.15001,3.04927304,4.781054426
05/04/2018,2662.84,0.006862808,-0.021920205,20.06,121.510002,0.68394,2.998727783,4.79999658
06/04/2018,2604.47,-0.021920205,0.003336571,18.94,122.389999,-2.2164,2.941276088,4.807212659
09/04/2018,2613.16,0.003336571,0.016726875,21.49,119.900002,0.3331,3.067587711,4.786658079
10/04/2018,2656.87,0.016726875,-0.005525299,21.77,121.25,1.65885,3.080532875,4.79785453
11/04/2018,2642.19,-0.005525299,0.008250731,20.47,122.269997,-0.55406,3.0189604,4.80623169
12/04/2018,2663.99,0.008250731,-0.002886647,20.24,122.290001,0.82169,3.007660844,4.806395281
13/04/2018,2656.3,-0.002886647,0.008109024,18.49,126,-0.28908,2.917230045,4.836281907
16/04/2018,2677.84,0.008109024,0.010661578,17.41,131.470001,0.80763,2.857044754,4.878778696
17/04/2018,2706.39,0.010661578,0.000831366,16.56,130.570007,1.06051,2.806990149,4.871909535
18/04/2018,2708.64,0.000831366,-0.005726121,15.25,146.259995,0.0831,2.724579503,4.985385826
19/04/2018,2693.13,-0.005726121,-0.008536536,15.6,138.199997,-0.57426,2.747270914,4.92870189
20/04/2018,2670.14,-0.008536536,5.62E-05,15.96,133.070007,-0.85732,2.770085592,4.890875358
23/04/2018,2670.29,5.62E-05,-0.013380569,16.88,126.480003,0.00562,2.826129489,4.840084217
24/04/2018,2634.56,-0.013380569,0.001837119,16.34,126.5,-1.34709,2.793616089,4.840242308
25/04/2018,2639.4,0.001837119,0.01043419,18.02,124.290001,0.18354,2.891482252,4.822617553
26/04/2018,2666.94,0.01043419,0.001113636,17.84,127.080002,1.03801,2.881443127,4.844816825
27/04/2018,2669.91,0.001113636,-0.008187542,16.24,128.399994,0.1113,2.787477335,4.855150345
30/04/2018,2648.05,-0.008187542,0.002549046,15.41,130.770004,-0.82212,2.735016649,4.873440086
01/05/2018,2654.8,0.002549046,-0.007205816,15.93,128.210007,0.25458,2.768204124,4.853669599
02/05/2018,2635.67,-0.007205816,-0.002253696,15.49,122.419998,-0.72319,2.740194654,4.807457739
03/05/2018,2629.73,-0.002253696,0.012811201,15.97,126.790001,-0.22562,2.770711962,4.842532182
04/05/2018,2663.42,0.012811201,0.00345796,15.9,127.370003,1.27298,2.766319109,4.84709626
07/05/2018,2672.63,0.00345796,-0.000265656,14.77,123.040001,0.3452,2.692598097,4.812509514
08/05/2018,2671.92,-0.000265656,0.009682176,14.75,125.099998,-0.02657,2.691243083,4.829113401
09/05/2018,2697.79,0.009682176,0.009370633,14.71,126.050003,0.96356,2.688527535,4.836678677
10/05/2018,2723.07,0.009370633,0.001707631,13.42,129.350006,0.9327,2.596746132,4.862521955
11/05/2018,2727.72,0.001707631,0.000883522,13.23,131.6600035,0.17062,2.582486978,4.880222869
14/05/2018,2730.13,0.000883522,-0.006842165,12.65,133.970001,0.08831,2.537657215,4.897615902
15/05/2018,2711.45,-0.006842165,0.004060558,12.93,136.759995,-0.68657,2.559550193,4.918227528
16/05/2018,2722.46,0.004060558,-0.000855844,14.63,134.449997,0.40523,2.683074215,4.90119236
17/05/2018,2720.13,-0.000855844,-0.002632227,13.42,134.779999,-0.08562,2.596746132,4.903643812
18/05/2018,2712.97,-0.002632227,0.007386739,13.43,133.320007,-0.26357,2.597491011,4.892752306
21/05/2018,2733.01,0.007386739,-0.003135737,13.42,134.020004,0.73596,2.596746132,4.897989072
22/05/2018,2724.44,-0.003135737,0.003248374,13.08,134.610001,-0.31407,2.571084346,4.902381716
23/05/2018,2733.29,0.003248374,-0.002023203,13.22,135.610001,0.32431,2.581730834,4.909783126
24/05/2018,2727.76,-0.002023203,-0.002357246,12.58,139.240005,-0.20253,2.532108251,4.936199099
25/05/2018,2721.33,-0.002357246,-0.011564198,12.53,140.779999,-0.236,2.528125769,4.947198381
29/05/2018,2689.86,-0.011564198,0.012695828,13.22,141.839996,-1.16316,2.581730834,4.954699634
30/05/2018,2724.01,0.012695828,-0.006879564,17.02,143.889999,1.26159,2.834389123,4.969049112
31/05/2018,2705.27,-0.006879564,0.010849194,14.94,139.209999,-0.69033,2.70404218,4.935983577
01/06/2018,2734.62,0.010849194,0.004479599,15.43,134.529999,1.07908,2.736313666,4.901787215
04/06/2018,2746.87,0.004479599,0.000702618,13.46,132.699997,0.44696,2.599722324,4.888090919
05/06/2018,2748.8,0.000702618,0.008567375,12.74,132.580002,0.07024,2.54474665,4.887186252
06/06/2018,2772.35,0.008567375,-0.000714196,12.4,136.570007,0.85309,2.517696473,4.916837355
07/06/2018,2770.37,-0.000714196,0.003125936,11.64,133.839996,-0.07145,2.454447442,4.896645027
08/06/2018,2779.03,0.003125936,0.001068718,12.13,133.110001,0.31211,2.495681723,4.891175862
11/06/2018,2782,0.001068718,0.00174335,12.18,138.929993,0.10681,2.499795262,4.933970159
12/06/2018,2786.85,0.00174335,-0.004026051,12.35,142.820007,0.17418,2.513656063,4.961585145
13/06/2018,2775.63,-0.004026051,0.002471511,12.34,141.740005,-0.40342,2.512846018,4.953994429
14/06/2018,2782.49,0.002471511,-0.001017075,12.94,142.389999,0.24685,2.560323289,4.958569765
15/06/2018,2779.66,-0.001017075,-0.002126159,12.12,140.919998,-0.10176,2.494856981,4.948192339
18/06/2018,2773.75,-0.002126159,-0.004023434,11.98,140.919998,-0.21284,2.483238593,4.948192339
19/06/2018,2762.59,-0.004023434,0.001712161,12.31,139.350006,-0.40315,2.51041194,4.936988797
20/06/2018,2767.32,0.001712161,-0.006345489,13.35,140.820007,0.17107,2.591516385,4.947482529
21/06/2018,2749.76,-0.006345489,0.001861981,12.79,139.940002,-0.63657,2.548663616,4.941213774
22/06/2018,2754.88,0.001861981,-0.013724736,14.64,140.539993,0.18602,2.683757509,4.945492096
25/06/2018,2717.07,-0.013724736,0.002204581,13.77,134.660004,-1.38198,2.622492313,4.902753113
26/06/2018,2723.06,0.002204581,-0.008604291,17.33,134.919998,0.22022,2.852439104,4.904681995
27/06/2018,2699.63,-0.008604291,0.006178624,15.92,131.300003,-0.86415,2.76757618,4.877484804
28/06/2018,2716.31,0.006178624,0.000758382,17.91,136.339996,0.61596,2.885359216,4.915151737
29/06/2018,2718.37,0.000758382,0.003068015,16.85,141.720001,0.07581,2.824350657,4.953853287
02/07/2018,2726.71,0.003068015,-0.004947354,16.09,140.889999,0.30633,2.778197961,4.947979437
03/07/2018,2713.22,-0.004947354,0.008620753,15.6,134.570007,-0.49596,2.747270914,4.902084562
05/07/2018,2736.61,0.008620753,0.008481296,16.14,139.860001,0.85838,2.781300663,4.940641929
06/07/2018,2759.82,0.008481296,0.008823039,14.97,141.020004,0.84455,2.706048198,4.948901753
09/07/2018,2784.17,0.008823039,0.003473207,13.37,138.960007,0.87843,2.593013391,4.934186172
10/07/2018,2793.84,0.003473207,-0.007094179,12.69,139.259995,0.34672,2.540814282,4.936342654
11/07/2018,2774.02,-0.007094179,0.008749036,12.64,136.850006,-0.71195,2.536866389,4.918885479
12/07/2018,2798.29,0.008749036,0.001079231,13.63,138.220001,0.8711,2.612273246,4.928846626
13/07/2018,2801.31,0.001079231,-0.00102809,12.58,142.479996,0.10786,2.532108251,4.959201611
16/07/2018,2798.43,-0.00102809,0.003973657,12.18,148.160004,-0.10286,2.499795262,4.998292798
17/07/2018,2809.55,0.003973657,0.002160488,12.83,149.580002,0.39658,2.551786179,5.00783138
18/07/2018,2815.62,0.002160488,-0.003952948,12.06,154.25,0.21582,2.489894191,5.038574663
19/07/2018,2804.49,-0.003952948,-0.000948479,12.1,150.979996,-0.39608,2.493205453,5.017147351
20/07/2018,2801.83,-0.000948479,0.001838084,12.87,152.720001,-0.09489,2.554899022,5.028606186
23/07/2018,2806.98,0.001838084,0.004780939,12.86,153.779999,0.18364,2.554121719,5.035523003
24/07/2018,2820.4,0.004780939,0.009101546,12.62,145.940002,0.47695,2.535282857,4.983195592
25/07/2018,2846.07,0.009101546,-0.003032251,12.41,145.089996,0.90604,2.518502599,4.977354212
26/07/2018,2837.44,-0.003032251,-0.006562253,12.29,142.179993,-0.30369,2.508785924,4.957093811
27/07/2018,2818.82,-0.006562253,-0.005754181,12.14,144.570007,-0.65839,2.496505786,4.973763868
30/07/2018,2802.6,-0.005754181,0.00488475,13.03,141.570007,-0.57708,2.567254391,4.952794344
31/07/2018,2816.29,0.00488475,-0.001040376,14.26,144.490005,0.48729,2.657458415,4.973210336
01/08/2018,2813.36,-0.001040376,0.004926494,12.83,142.770004,-0.10409,2.551786179,4.961234972
02/08/2018,2827.22,0.004926494,0.004644138,13.15,143.830002,0.49144,2.576421759,4.968632061
03/08/2018,2840.35,0.004644138,0.003538296,12.19,146.190002,0.46334,2.500615943,4.984907159
06/08/2018,2850.4,0.003538296,0.002824165,11.64,142.009995,0.35321,2.454447442,4.955897442
07/08/2018,2858.45,0.002824165,-0.00026238,11.27,138.940002,0.28202,2.422144328,4.9340422
08/08/2018,2857.7,-0.00026238,-0.001441719,10.93,139.839996,-0.02624,2.391511302,4.940498883
09/08/2018,2853.58,-0.001441719,-0.007113871,10.85,138.610001,-0.14428,2.38416508,4.931664241
10/08/2018,2833.28,-0.007113871,-0.004005958,11.27,149.199997,-0.71393,2.422144328,5.005287668
13/08/2018,2821.93,-0.004005958,0.006389244,13.16,159.029999,-0.4014,2.577181926,5.069092857
14/08/2018,2839.96,0.006389244,-0.00760222,14.78,152.410004,0.63689,2.693274916,5.026574284
15/08/2018,2818.37,-0.00760222,0.007919471,13.31,148.399994,-0.76313,2.588515632,4.99991129
16/08/2018,2840.69,0.007919471,0.003323136,14.64,148.449997,0.78883,2.683757509,5.000248181
17/08/2018,2850.13,0.003323136,0.002427959,13.45,146.009995,0.33176,2.598979106,4.983675078
20/08/2018,2857.05,0.002427959,0.002068567,12.64,145.550003,0.2425,2.536866389,4.980519691
21/08/2018,2862.96,0.002068567,-0.000398189,12.49,144.699997,0.20664,2.524928324,4.974662613
22/08/2018,2861.82,-0.000398189,-0.001691231,12.86,143.75,-0.03983,2.554121719,4.96807568
23/08/2018,2856.98,-0.001691231,0.006198853,12.25,147.380005,-0.16927,2.505525937,4.993014319
24/08/2018,2874.69,0.006198853,0.007670392,12.41,148.199997,0.61797,2.518502599,4.998562693
27/08/2018,2896.74,0.007670392,0.000269268,11.99,144.850006,0.76411,2.484072969,4.975698766
28/08/2018,2897.52,0.000269268,0.005701427,12.16,140.880005,0.02692,2.498151877,4.9479085
29/08/2018,2914.04,0.005701427,-0.004430275,12.5,140.759995,0.56852,2.525728644,4.947056277
30/08/2018,2901.13,-0.004430275,0.00013443,12.25,141.820007,-0.44401,2.505525937,4.954558697
31/08/2018,2901.52,0.00013443,-0.001654305,13.53,146.910004,0.01344,2.604909442,4.989820182
04/09/2018,2896.72,-0.001654305,-0.00280317,12.86,142.179993,-0.16557,2.554121719,4.957093811
05/09/2018,2888.6,-0.00280317,-0.003652288,13.16,142.220001,-0.28071,2.577181926,4.957375161
06/09/2018,2878.05,-0.003652288,-0.002213304,13.91,140.559998,-0.3659,2.632608006,4.94563443
07/09/2018,2871.68,-0.002213304,0.001897844,14.65,145.869995,-0.22158,2.684440335,4.98271578
10/09/2018,2877.13,0.001897844,0.003739838,14.88,144.880005,0.1896,2.700018029,4.975905848
11/09/2018,2887.89,0.003739838,0.000356662,14.16,147.880005,0.37329,2.650421088,4.996401168
12/09/2018,2888.92,0.000356662,0.005282251,13.22,148.75,0.03566,2.581730834,5.002267044
13/09/2018,2904.18,0.005282251,0.000275465,13.14,150.639999,0.52683,2.575661013,5.014892878
14/09/2018,2904.98,0.000275465,-0.005569746,12.37,151.589996,0.02754,2.515274186,5.021179482
17/09/2018,2888.8,-0.005569746,0.005369011,12.07,150.949997,-0.55853,2.490723035,5.016948636
18/09/2018,2904.31,0.005369011,0.00125331,13.68,151.369995,0.53546,2.615934912,5.019727138
19/09/2018,2907.95,0.00125331,0.007840575,12.79,145.190002,0.12525,2.548663616,4.978043243
20/09/2018,2930.75,0.007840575,-0.000368506,11.75,144.839996,0.781,2.463853241,4.975629657
21/09/2018,2929.67,-0.000368506,-0.003515754,11.8,141.550003,-0.03686,2.468099531,4.952653033
24/09/2018,2919.37,-0.003515754,-0.001305076,11.68,138.839996,-0.35219,2.457877977,4.933322162
25/09/2018,2915.56,-0.001305076,-0.003289248,12.2,137.679993,-0.13059,2.501435952,4.924932101
26/09/2018,2905.97,-0.003289248,0.002763277,12.42,140.979996,-0.32947,2.519308077,4.948618008
27/09/2018,2914,0.002763277,-6.86E-06,12.89,142.100006,0.27595,2.556451817,4.956531077
28/09/2018,2913.98,-6.86E-06,0.003641068,12.41,144.429993,-0.00069,2.518502599,4.972794913
01/10/2018,2924.59,0.003641068,-0.000396637,12.12,141.520004,0.36345,2.494856981,4.952441078
02/10/2018,2923.43,-0.000396637,0.000711493,12,137.979996,-0.03967,2.48490665,4.927108718
03/10/2018,2925.51,0.000711493,-0.008169516,12.05,136.330002,0.07112,2.48906466,4.915078432
04/10/2018,2901.61,-0.008169516,-0.005527966,11.61,133.3050005,-0.82031,2.451866796,4.89263974
05/10/2018,2885.57,-0.005527966,-0.000395069,14.22,130.279999,-0.55433,2.654649424,4.869685973
08/10/2018,2884.43,-0.000395069,-0.001417958,14.82,129.639999,-0.03951,2.69597762,4.864761371
09/10/2018,2880.34,-0.001417958,-0.032864176,15.69,128.979996,-0.1419,2.753023567,4.859657323
10/10/2018,2785.68,-0.032864176,-0.020573074,15.95,127.650002,-3.34163,2.769458829,4.849292159
11/10/2018,2728.37,-0.020573074,0.014206284,22.96,130.850006,-2.07876,3.133753571,4.874051675
12/10/2018,2767.13,0.014206284,-0.005905035,24.98,125.510002,1.41063,3.218075505,4.832385453
15/10/2018,2750.79,-0.005905035,0.021495643,21.31,128.320007,-0.59225,3.059176446,4.854527199
16/10/2018,2809.92,0.021495643,-0.000252676,21.3,132.149994,2.12679,3.058707073,4.883937596
17/10/2018,2809.21,-0.000252676,-0.014391946,17.62,130.649994,-0.02527,2.869034621,4.872521946
18/10/2018,2768.78,-0.014391946,-0.00036117,17.4,125.959999,-1.44965,2.856470206,4.835964388
19/10/2018,2767.78,-0.00036117,-0.004299475,20.06,124.940002,-0.03612,2.998727783,4.827833638
22/10/2018,2755.88,-0.004299475,-0.005511851,19.89,125.68,-0.43087,2.990217093,4.833738994
23/10/2018,2740.69,-0.005511851,-0.03086449,19.64,126.540001,-0.55271,2.977568303,4.840558472
24/10/2018,2656.1,-0.03086449,0.018625052,20.71,128.910004,-3.13508,3.030616675,4.859114517
25/10/2018,2705.57,0.018625052,-0.017327218,25.23,125.260002,1.84537,3.228033763,4.830391593
26/10/2018,2658.69,-0.017327218,-0.006559621,24.22,121.699997,-1.74791,3.187178738,4.801558975
29/10/2018,2641.25,-0.006559621,0.015666824,24.16,120.830002,-0.65812,3.184698373,4.794384616
30/10/2018,2682.63,0.015666824,0.010851291,24.7,118.110001,1.55454,3.206803244,4.771616402
31/10/2018,2711.74,0.010851291,0.010557797,23.35,117.639999,1.07928,3.150596984,4.767629105
01/11/2018,2740.37,0.010557797,-0.006316665,21.23,118.279999,1.05025,3.055415276,4.773054687
02/11/2018,2723.06,-0.006316665,0.005600317,19.34,115.730003,-0.63367,2.96217549,4.751259918
05/11/2018,2738.31,0.005600317,0.006259335,19.51,118.889999,0.55847,2.970927155,4.778198687
06/11/2018,2755.45,0.006259335,0.021208877,19.96,119.93,0.62398,2.993730271,4.786908239
07/11/2018,2813.89,0.021208877,-0.002508982,19.91,120.559998,2.09871,2.991222118,4.792147538
08/11/2018,2806.83,-0.002508982,-0.00919899,16.36,121.849998,-0.25121,2.794839331,4.802790764
09/11/2018,2781.01,-0.00919899,-0.019701475,16.72,120.059998,-0.92416,2.816605608,4.787991601
12/11/2018,2726.22,-0.019701475,-0.001481905,17.36,121.059998,-1.98981,2.854168709,4.796286274
13/11/2018,2722.18,-0.001481905,-0.007567464,20.45,122.059998,-0.1483,3.017982882,4.804512711
14/11/2018,2701.58,-0.007567464,0.010593801,20.02,120.68,-0.75962,2.996731774,4.793142414
15/11/2018,2730.2,0.010593801,0.00222328,21.25,120.760002,1.05381,3.056356895,4.793805121
16/11/2018,2736.27,0.00222328,-0.016643094,19.98,118.709999,0.22208,2.994731773,4.776683536
19/11/2018,2690.73,-0.016643094,-0.018151208,18.14,115.790001,-1.67831,2.898119445,4.751778214
20/11/2018,2641.89,-0.018151208,0.003043276,20.1,119.550003,-1.8318,3.000719815,4.783734719
21/11/2018,2649.93,0.003043276,-0.00655489,22.48,119.309998,0.30387,3.112626025,4.781725131
23/11/2018,2632.56,-0.00655489,0.01553241,20.8,117.209999,-0.65765,3.034952987,4.763967189
26/11/2018,2673.45,0.01553241,0.003261703,21.52,117.57,1.5413,3.068982735,4.767033901
27/11/2018,2682.17,0.003261703,0.022973935,18.9,115.830002,0.32564,2.939161922,4.752123616
28/11/2018,2743.79,0.022973935,-0.00219769,19.02,115.959999,2.2714,2.945491057,4.753245295
29/11/2018,2737.76,-0.00219769,0.008185524,18.49,115.489998,-0.22001,2.917230045,4.749183929
30/11/2018,2760.17,0.008185524,0.010941355,18.79,114.709999,0.81522,2.933324813,4.742407196
03/12/2018,2790.37,0.010941355,-0.032364884,18.07,118.459999,1.08819,2.894253105,4.774575342
04/12/2018,2700.06,-0.032364884,-0.001522188,16.44,117.760002,-3.29002,2.79971739,4.768648672
06/12/2018,2695.95,-0.001522188,-0.023320165,20.74,116.68,-0.15233,3.032064203,4.759435145
07/12/2018,2633.08,-0.023320165,0.001762195,21.19,114.300003,-2.35964,3.053529372,4.738826597
10/12/2018,2637.72,0.001762195,-0.000356368,23.23,117.639999,0.17606,3.145444547,4.767629105
11/12/2018,2636.78,-0.000356368,0.005419489,22.64,116.800003,-0.03564,3.119718253,4.760463096
12/12/2018,2651.07,0.005419489,-0.000199919,21.76,116.779999,0.54049,3.080073422,4.760291814
13/12/2018,2650.54,-0.000199919,-0.019086677,21.46,117.029999,-0.01999,3.066190737,4.762430304
14/12/2018,2599.95,-0.019086677,-0.020773476,20.65,118.599998,-1.92712,3.027715319,4.77575647
17/12/2018,2545.94,-0.020773476,8.64E-05,21.63,123.959999,-2.09923,3.07408124,4.819958925
18/12/2018,2546.16,8.64E-05,-0.015395733,24.52,124.230003,0.00864,3.199489111,4.82213471
19/12/2018,2506.96,-0.015395733,-0.015772091,25.58,125.379997,-1.55155,3.241810796,4.831349102
20/12/2018,2467.42,-0.015772091,-0.020588307,25.58,124.07,-1.58978,3.241810796,4.820845922
21/12/2018,2416.62,-0.020588307,-0.027112248,28.38,122.169998,-2.08032,3.345684672,4.805413501
24/12/2018,2351.1,-0.027112248,0.049593807,30.11,118.269997,-2.74866,3.404857342,4.772970121
26/12/2018,2467.7,0.049593807,0.008562629,36.07,116.470001,4.84032,3.585461495,4.757633738
27/12/2018,2488.83,0.008562629,-0.001241547,30.41,115.18,0.85262,3.414771502,4.746496122
28/12/2018,2485.74,-0.001241547,0.008492441,29.96,117.260002,-0.12423,3.399863159,4.764393709
31/12/2018,2506.85,0.008492441,0.001268524,28.34,116.66,0.84566,3.344274234,4.759263721
02/01/2019,2510.03,0.001268524,-0.024756676,25.42,116.059998,0.12677,3.235536266,4.754107282
03/01/2019,2447.89,-0.024756676,0.034335693,23.22,112.220001,-2.50683,3.145013976,4.720461239
04/01/2019,2531.94,0.034335693,0.007010435,25.45,111.440002,3.37594,3.236715743,4.713486347
07/01/2019,2549.69,0.007010435,0.009695296,21.38,113.559998,0.6986,3.062455906,4.732331314
08/01/2019,2574.41,0.009695296,0.004098026,21.4,115.300003,0.96486,3.063390922,4.747537453
09/01/2019,2584.96,0.004098026,0.004518445,20.47,117.010002,0.40897,3.0189604,4.762259418
10/01/2019,2596.64,0.004518445,-0.000146343,19.98,117.720001,0.45083,2.994731773,4.768308932
11/01/2019,2596.26,-0.000146343,-0.005257563,19.5,119.089996,-0.01464,2.970414466,4.779879476
14/01/2019,2582.61,-0.005257563,0.010721712,18.19,125.199997,-0.52714,2.900871993,4.829912435
15/01/2019,2610.3,0.010721712,0.002221967,19.07,126.870003,1.06646,2.94811642,4.843162964
16/01/2019,2616.1,0.002221967,0.007591453,18.6,131.660004,0.22195,2.923161581,4.880222872
17/01/2019,2635.96,0.007591453,0.013183053,19.04,133.020004,0.75628,2.946542029,4.890499523
18/01/2019,2670.71,0.013183053,-0.014157284,18.06,127.920002,1.30969,2.893699548,4.851405084
22/01/2019,2632.9,-0.014157284,0.002202894,17.8,122.82,-1.42585,2.879198457,4.810719869
23/01/2019,2638.7,0.002202894,0.001375677,20.8,123.879997,0.22005,3.034952987,4.819313331
24/01/2019,2642.33,0.001375677,0.00848872,19.52,130.919998,0.13747,2.971439581,4.874586434
25/01/2019,2664.76,0.00848872,-0.007846861,18.89,126.110001,0.84529,2.938632682,4.83715455
28/01/2019,2643.85,-0.007846861,-0.00145621,17.42,123.059998,-0.78778,2.857618971,4.812672025
29/01/2019,2640,-0.00145621,0.015549242,18.87,121.900002,-0.14573,2.937573359,4.803201053
30/01/2019,2681.05,0.015549242,0.008597378,19.13,123.279999,1.54296,2.951257783,4.814458183
31/01/2019,2704.1,0.008597378,0.000898635,17.66,126.529999,0.85606,2.871302195,4.840479426
01/02/2019,2706.53,0.000898635,0.006776204,16.57,126.029999,0.08982,2.807593831,4.836519966
04/02/2019,2724.87,0.006776204,0.004708482,16.14,128.399994,0.67533,2.781300663,4.855150345
05/02/2019,2737.7,0.004708482,-0.002224495,15.73,123.419998,0.46974,2.755569717,4.815593157
06/02/2019,2731.61,-0.002224495,-0.009357119,15.57,123.720001,-0.2227,2.745345986,4.818020956
07/02/2019,2706.05,-0.009357119,0.000676262,15.38,124.449997,-0.94012,2.733067964,4.823904005
08/02/2019,2707.88,0.000676262,0.000709042,16.37,127.720001,0.0676,2.795450391,4.849840376
11/02/2019,2709.8,0.000709042,0.01289025,15.72,129.190002,0.07088,2.754933787,4.861284204
12/02/2019,2744.73,0.01289025,0.003023977,15.97,128.600006,1.28079,2.770711962,4.856706858
13/02/2019,2753.03,0.003023977,-0.002651624,15.43,127.120003,0.30194,2.736313666,4.845131546
14/02/2019,2745.73,-0.002651624,0.01087871,15.65,126.889999,-0.26551,2.750470917,4.843320562
15/02/2019,2775.6,0.01087871,0.001498775,16.22,129.550003,1.082,2.786245049,4.86406693
19/02/2019,2779.76,0.001498775,0.001777132,14.91,124.68,0.14977,2.702032129,4.825750455
20/02/2019,2784.7,0.001777132,-0.003526412,14.88,123.389999,0.17756,2.700018029,4.815350063
21/02/2019,2774.88,-0.003526412,0.006411088,14.02,122.419998,-0.35326,2.640484882,4.807457739
22/02/2019,2792.67,0.006411088,0.001231796,14.46,121.080002,0.63906,2.671386217,4.796451501
25/02/2019,2796.11,0.001231796,-0.000790384,13.51,127.669998,0.1231,2.603430152,4.849448794
26/02/2019,2793.9,-0.000790384,-0.000544042,14.85,125.529999,-0.07907,2.697999865,4.832544766
27/02/2019,2792.38,-0.000544042,-0.002825547,15.17,126.440002,-0.05442,2.719319793,4.839767903
28/02/2019,2784.49,-0.002825547,0.006895338,14.7,126.440002,-0.28295,2.687847494,4.839767903
01/03/2019,2803.69,0.006895338,-0.0038806,14.78,126.970001,0.68717,2.693274916,4.843950846
04/03/2019,2792.81,-0.0038806,-0.001131477,13.57,125.040001,-0.38881,2.607861474,4.828633694
05/03/2019,2789.65,-0.001131477,-0.006524116,14.63,126.400002,-0.11321,2.683074215,4.839451498
06/03/2019,2771.45,-0.006524116,-0.00812571,14.74,125.800003,-0.65455,2.690564887,4.834693368
07/03/2019,2748.93,-0.00812571,-0.002131739,15.74,123.139999,-0.81589,2.756205243,4.813321911
08/03/2019,2743.07,-0.002131739,0.014666049,16.59,125.730003,-0.2134,2.808800104,4.834136774
11/03/2019,2783.3,0.014666049,0.002953329,16.05,132.929993,1.45595,2.77570885,4.889822621
14/03/2019,2808.48,-0.000868043,0.004984903,13.41,130.570007,0.90061,2.596000697,4.871909535
15/03/2019,2822.48,0.004984903,0.003705961,13.5,128.759995,0.49725,2.602689685,4.857950168
18/03/2019,2832.94,0.003705961,-0.000130606,12.88,127.099998,0.36991,2.555675721,4.844974162
19/03/2019,2832.57,-0.000130606,-0.002944323,13.1,123.129997,-0.01306,2.57261223,4.813240683
20/03/2019,2824.23,-0.002944323,0.010852516,13.56,120.589996,-0.29487,2.607124283,4.792396329
21/03/2019,2854.88,0.010852516,-0.018974528,13.91,120.669998,1.0794,2.632608006,4.793059531
22/03/2019,2800.71,-0.018974528,-0.000839073,13.63,117.550003,-1.91569,2.612273246,4.766863801
25/03/2019,2798.36,-0.000839073,0.007182778,16.48,117.599998,-0.08394,2.802147524,4.767289018
26/03/2019,2818.46,0.007182778,-0.00464438,16.33,117.800003,0.71571,2.793003907,4.768988297
27/03/2019,2805.37,-0.00464438,0.003589544,14.68,117.660004,-0.46552,2.686486023,4.767799143
28/03/2019,2815.44,0.003589544,0.006734294,15.15,119.25,0.35831,2.718000532,4.78122213
29/03/2019,2834.4,0.006734294,0.011568586,14.43,120.959999,0.67117,2.669309373,4.795459904
01/04/2019,2867.19,0.011568586,1.74E-05,13.71,126.769997,1.15022,2.618125494,4.842374397
02/04/2019,2867.24,1.74E-05,0.002148408,13.4,127.309998,0.00174,2.595254707,4.846625041
03/04/2019,2873.4,0.002148408,0.002084638,13.36,127.309998,0.21461,2.592265168,4.846625041
04/04/2019,2879.39,0.002084638,0.004636399,13.74,126.230003,0.20825,2.620311287,4.838105664
05/04/2019,2892.74,0.004636399,0.00104745,13.58,128.75,0.46257,2.608598122,4.85787254
08/04/2019,2895.77,0.00104745,-0.006067471,12.82,129.130005,0.10469,2.551006451,4.860819688
09/04/2019,2878.2,-0.006067471,0.003477868,13.18,127.660004,-0.6086,2.578700529,4.849370511
10/04/2019,2888.21,0.003477868,3.81E-05,14.28,127.610001,0.34718,2.658859957,4.848978746
11/04/2019,2888.32,3.81E-05,0.006609378,13.3,126.230003,0.00381,2.587764035,4.838105664
12/04/2019,2907.41,0.006609378,-0.000629426,13.02,124.220001,0.65876,2.566486637,4.822054195
15/04/2019,2905.58,-0.000629426,0.000509365,12.01,127.690002,-0.06296,2.485739636,4.849605467
16/04/2019,2907.06,0.000509365,-0.002273775,12.32,125.809998,0.05092,2.511223958,4.834772816
17/04/2019,2900.45,-0.002273775,0.001579065,12.18,125.779999,-0.22764,2.499795262,4.834534341
18/04/2019,2905.03,0.001579065,0.001012038,12.6,123.599998,0.15778,2.533696814,4.817050529
22/04/2019,2907.97,0.001012038,0.008841219,12.09,124.239998,0.10115,2.492378665,4.822215163
23/04/2019,2933.68,0.008841219,-0.002191786,12.42,124.650002,0.88024,2.519308077,4.825509826
24/04/2019,2927.25,-0.002191786,-0.000368947,12.28,123.809998,-0.21942,2.507971923,4.818748116
25/04/2019,2926.17,-0.000368947,0.004685305,13.14,124.18,-0.0369,2.575661013,4.821732126
26/04/2019,2939.88,0.004685305,0.001071472,13.25,126.290001,0.46744,2.583997552,4.838580858
29/04/2019,2943.03,0.001071472,0.0009514,12.73,125.790001,0.10709,2.543961413,4.834613858
30/04/2019,2945.83,0.0009514,-0.00750213,13.11,126.470001,0.09509,2.573375298,4.840005134
01/05/2019,2923.73,-0.00750213,-0.002123999,13.12,125.32,-0.75304,2.574137784,4.830870466
02/05/2019,2917.52,-0.002123999,0.009638323,14.8,124.589996,-0.21263,2.694627181,4.825028314
